Target: FINCH

Observer: NapaneeImaging
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
16 Nov 2024 01:11:32.091    16 Nov 2024 01:12:18.073      45.982328290    
19 Nov 2024 13:52:40.195    19 Nov 2024 13:54:06.736      86.540767900    
20 Nov 2024 13:40:55.100    20 Nov 2024 13:42:18.202      83.102111612    
23 Nov 2024 01:22:46.863    23 Nov 2024 01:24:15.918      89.055410202    
24 Nov 2024 01:11:14.748    24 Nov 2024 01:12:03.959      49.211251759    
27 Nov 2024 13:51:47.162    27 Nov 2024 13:53:13.214      86.051476083    
28 Nov 2024 13:39:54.365    28 Nov 2024 13:41:09.172      74.806384253    
30 Nov 2024 01:33:41.882    30 Nov 2024 01:34:17.333      35.451483680    
01 Dec 2024 01:21:11.287    01 Dec 2024 01:22:44.170      92.882585304    
02 Dec 2024 01:09:40.172    02 Dec 2024 01:10:10.764      30.591750308    
05 Dec 2024 13:49:24.776    05 Dec 2024 13:50:51.870      87.093919760    
06 Dec 2024 13:37:33.208    06 Dec 2024 13:38:25.403      52.194900834    
08 Dec 2024 01:30:40.818    08 Dec 2024 01:31:49.307      68.489058455    
09 Dec 2024 01:18:17.599    09 Dec 2024 01:19:50.232      92.632453074    
12 Dec 2024 13:58:24.721    12 Dec 2024 13:59:01.732      37.010863109    
13 Dec 2024 13:45:44.302    13 Dec 2024 13:47:08.748      84.445975022    
16 Dec 2024 01:26:32.612    16 Dec 2024 01:28:01.306      88.693636050    
17 Dec 2024 01:14:16.981    17 Dec 2024 01:15:37.814      80.833423580    
20 Dec 2024 13:53:22.409    20 Dec 2024 13:54:33.011      70.602695842    
21 Dec 2024 13:40:57.395    21 Dec 2024 13:42:06.427      69.031911576    
23 Dec 2024 01:34:22.061    23 Dec 2024 01:34:53.100      31.039311877    
24 Dec 2024 01:21:22.412    24 Dec 2024 01:22:57.959      95.547256339    
25 Dec 2024 01:09:26.858    25 Dec 2024 01:09:58.540      31.681730063    
28 Dec 2024 13:47:23.329    28 Dec 2024 13:48:44.641      81.311668886    
31 Dec 2024 01:27:51.725    31 Dec 2024 01:29:13.334      81.608942407    
01 Jan 2025 01:15:16.476    01 Jan 2025 01:16:38.331      81.855262863    
04 Jan 2025 13:53:11.315    04 Jan 2025 13:54:21.384      70.069084084    
05 Jan 2025 13:40:32.587    05 Jan 2025 13:41:38.346      65.758601215    
07 Jan 2025 01:33:49.459    07 Jan 2025 01:34:19.901      30.442701001    
08 Jan 2025 01:20:36.791    08 Jan 2025 01:22:07.098      90.306441626    
11 Jan 2025 13:58:23.910    11 Jan 2025 13:58:56.522      32.611404033    
12 Jan 2025 13:45:12.019    12 Jan 2025 13:46:33.856      81.837445556    
15 Jan 2025 01:25:14.320    15 Jan 2025 01:26:37.523      83.203139843    
16 Jan 2025 01:12:36.661    16 Jan 2025 01:13:34.247      57.586066774    
19 Jan 2025 13:49:09.687    19 Jan 2025 13:50:34.139      84.451694728    
20 Jan 2025 13:36:38.828    20 Jan 2025 13:37:13.415      34.587611945    
22 Jan 2025 01:29:05.011    22 Jan 2025 01:30:10.957      65.945534105    
23 Jan 2025 01:16:02.655    23 Jan 2025 01:17:16.756      74.101423973    
26 Jan 2025 13:52:20.845    26 Jan 2025 13:53:41.639      80.793724163    
27 Jan 2025 13:39:24.606    27 Jan 2025 13:40:32.548      67.941394961    
29 Jan 2025 01:32:06.955    29 Jan 2025 01:32:46.052      39.096787095    
30 Jan 2025 01:18:40.593    30 Jan 2025 01:19:59.861      79.267610935    
02 Feb 2025 13:54:41.240    02 Feb 2025 13:55:56.061      74.820784258    
03 Feb 2025 13:41:27.843    03 Feb 2025 13:42:49.379      81.535887835    
06 Feb 2025 01:20:24.365    06 Feb 2025 01:21:44.864      80.499066738    
09 Feb 2025 13:56:05.874    09 Feb 2025 13:57:15.967      70.093724679    
10 Feb 2025 13:42:39.034    10 Feb 2025 13:44:06.840      87.806139921    
13 Feb 2025 01:21:09.845    13 Feb 2025 01:22:31.007      81.161939702    
16 Feb 2025 13:56:29.439    16 Feb 2025 13:57:38.955      69.516068324    
17 Feb 2025 13:42:52.757    17 Feb 2025 13:44:22.346      89.588611457    
20 Feb 2025 01:20:53.510    20 Feb 2025 01:22:16.009      82.499291631    
23 Feb 2025 13:55:47.144    23 Feb 2025 13:57:01.276      74.132025987    
24 Feb 2025 13:42:04.747    24 Feb 2025 13:43:31.668      86.920460255    
26 Feb 2025 01:33:45.377    26 Feb 2025 01:34:06.364      20.987660880    
27 Feb 2025 01:19:33.064    27 Feb 2025 01:20:56.697      83.633312210    
02 Mar 2025 13:53:55.885    02 Mar 2025 13:55:17.684      81.799080747    
03 Mar 2025 13:40:12.094    03 Mar 2025 13:41:29.321      77.227342443    
05 Mar 2025 01:31:09.291    05 Mar 2025 01:32:07.314      58.023397496    
06 Mar 2025 01:17:07.237    06 Mar 2025 01:18:28.504      81.266184698    
09 Mar 2025 13:50:53.682    09 Mar 2025 13:52:22.160      88.478320884    
10 Mar 2025 13:37:16.031    10 Mar 2025 13:38:06.318      50.286589167    
12 Mar 2025 01:27:30.791    12 Mar 2025 01:28:51.626      80.834870087    
13 Mar 2025 01:13:37.073    13 Mar 2025 01:14:45.078      68.005036865    
16 Mar 2025 13:46:40.107    16 Mar 2025 13:48:08.687      88.580097829    
19 Mar 2025 01:22:45.753    19 Mar 2025 01:24:18.335      92.582354019    
22 Mar 2025 13:55:37.549    22 Mar 2025 13:56:43.437      65.888322273    
23 Mar 2025 13:41:17.719    23 Mar 2025 13:42:29.810      72.090833075    
25 Mar 2025 01:31:25.676    25 Mar 2025 01:32:31.596      65.919498552    
26 Mar 2025 01:16:55.312    26 Mar 2025 01:18:22.212      86.899422726    
29 Mar 2025 13:48:51.844    29 Mar 2025 13:50:14.855      83.011355717    
01 Apr 2025 01:24:13.544    01 Apr 2025 01:25:46.755      93.210932636    
02 Apr 2025 01:10:13.806    02 Apr 2025 01:10:46.459      32.653402083    
04 Apr 2025 13:55:45.086    04 Apr 2025 13:56:45.702      60.615699808    
05 Apr 2025 13:41:05.691    05 Apr 2025 13:42:10.600      64.909265272    
07 Apr 2025 01:30:50.400    07 Apr 2025 01:32:00.981      70.581184945    
08 Apr 2025 01:16:04.532    08 Apr 2025 01:17:27.245      82.712584769    
11 Apr 2025 13:46:35.072    11 Apr 2025 13:47:54.958      79.886456905    
14 Apr 2025 01:21:20.275    14 Apr 2025 01:22:52.185      91.909439431    
17 Apr 2025 13:51:18.526    17 Apr 2025 13:52:35.713      77.186832705    
20 Apr 2025 01:25:48.642    20 Apr 2025 01:27:14.987      86.344653368    
21 Apr 2025 01:11:15.506    21 Apr 2025 01:11:50.099      34.593622398    
23 Apr 2025 13:55:13.809    23 Apr 2025 13:56:18.640      64.830357407    
24 Apr 2025 13:40:12.047    24 Apr 2025 13:41:09.681      57.633995754    
26 Apr 2025 01:29:27.640    26 Apr 2025 01:30:39.575      71.935289260    
27 Apr 2025 01:14:23.475    27 Apr 2025 01:15:27.428      63.953006314    
29 Apr 2025 13:58:21.387    29 Apr 2025 13:59:06.635      45.247731591    
30 Apr 2025 13:42:53.618    30 Apr 2025 13:44:07.587      73.968360736    
02 May 2025 01:32:16.819    02 May 2025 01:33:08.105      51.285437727    
03 May 2025 01:16:48.661    03 May 2025 01:18:02.047      73.386414838    
05 May 2025 14:00:45.031    05 May 2025 14:00:58.089      13.058568025    
06 May 2025 13:44:49.257    06 May 2025 13:46:11.110      81.853070785    
08 May 2025 01:34:17.322    08 May 2025 01:34:40.658      23.336144735    
09 May 2025 01:18:24.991    09 May 2025 01:19:41.255      76.264068775    
12 May 2025 13:45:57.024    12 May 2025 13:47:23.290      86.266252189    
15 May 2025 01:19:10.926    15 May 2025 01:20:27.305      76.378695492    
18 May 2025 13:46:15.934    18 May 2025 13:47:44.821      88.887230353    
21 May 2025 01:19:05.868    21 May 2025 01:20:20.966      75.097620918    
24 May 2025 13:45:45.519    24 May 2025 13:47:15.330      89.811299974    
26 May 2025 01:34:27.408    26 May 2025 01:34:47.962      20.553346700    


Number of events : 184


Observer: SudburyImaging
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jun 2024 03:22:23.371    01 Jun 2024 03:23:49.232      85.860818485    
01 Jun 2024 16:28:24.929    01 Jun 2024 16:29:59.943      95.013435557    
02 Jun 2024 03:13:40.078    02 Jun 2024 03:14:56.230      76.152407366    
02 Jun 2024 16:19:37.884    02 Jun 2024 16:21:11.341      93.456740433    
03 Jun 2024 16:11:04.255    03 Jun 2024 16:12:06.495      62.240272004    
10 Jun 2024 03:37:35.008    10 Jun 2024 03:38:03.092      28.084720869    
11 Jun 2024 03:28:12.040    11 Jun 2024 03:29:34.385      82.345295534    
11 Jun 2024 16:34:21.371    11 Jun 2024 16:35:44.663      83.291571960    
12 Jun 2024 03:19:12.086    12 Jun 2024 03:20:42.569      90.482633212    
12 Jun 2024 16:25:18.851    12 Jun 2024 16:26:57.240      98.389389762    
13 Jun 2024 03:10:25.730    13 Jun 2024 03:11:37.083      71.353018354    
13 Jun 2024 16:16:27.531    13 Jun 2024 16:17:55.852      88.320229808    
14 Jun 2024 16:07:56.976    14 Jun 2024 16:08:30.935      33.958543930    
21 Jun 2024 03:32:54.250    21 Jun 2024 03:34:04.464      70.214190229    
21 Jun 2024 16:39:10.068    21 Jun 2024 16:40:07.707      57.638679771    
22 Jun 2024 03:23:39.305    22 Jun 2024 03:25:13.505      94.199947023    
22 Jun 2024 16:29:50.983    22 Jun 2024 16:31:23.001      92.017810210    
23 Jun 2024 03:14:38.529    23 Jun 2024 03:16:08.380      89.850526652    
23 Jun 2024 16:20:46.379    23 Jun 2024 16:22:21.014      94.634931651    
24 Jun 2024 03:05:54.897    24 Jun 2024 03:06:46.119      51.221754332    
24 Jun 2024 16:11:54.894    24 Jun 2024 16:13:03.100      68.205662223    
01 Jul 2024 03:36:32.703    01 Jul 2024 03:37:22.330      49.627481773    
02 Jul 2024 03:27:01.588    02 Jul 2024 03:28:33.337      91.748964228    
02 Jul 2024 16:33:12.460    02 Jul 2024 16:34:31.798      79.338013264    
03 Jul 2024 03:17:48.881    03 Jul 2024 03:19:25.911      97.029610374    
03 Jul 2024 16:23:55.436    03 Jul 2024 16:25:27.746      92.310076591    
04 Jul 2024 03:08:50.015    04 Jul 2024 03:10:04.612      74.596852600    
04 Jul 2024 16:14:51.080    04 Jul 2024 16:16:08.123      77.042778907    
11 Jul 2024 03:39:12.405    11 Jul 2024 03:39:16.686      4.2815027526    
12 Jul 2024 03:29:14.014    12 Jul 2024 03:30:39.745      85.731032677    
12 Jul 2024 16:35:17.877    12 Jul 2024 16:36:22.984      65.106925007    
13 Jul 2024 03:19:50.298    13 Jul 2024 03:21:27.990      97.691327578    
13 Jul 2024 16:25:48.634    13 Jul 2024 16:27:15.549      86.914665741    
14 Jul 2024 03:10:40.313    14 Jul 2024 03:12:02.354      82.040823111    
14 Jul 2024 16:16:33.436    14 Jul 2024 16:17:51.043      77.607290028    
22 Jul 2024 03:30:08.065    22 Jul 2024 03:31:27.179      79.113948019    
22 Jul 2024 16:35:59.540    22 Jul 2024 16:36:55.104      55.563354702    
23 Jul 2024 03:20:34.256    23 Jul 2024 03:22:08.892      94.636298949    
23 Jul 2024 16:26:19.402    23 Jul 2024 16:27:41.970      82.567497797    
24 Jul 2024 03:11:14.991    24 Jul 2024 03:12:35.803      80.811632308    
24 Jul 2024 16:16:54.972    24 Jul 2024 16:18:09.994      75.021730224    
01 Aug 2024 03:29:35.220    01 Aug 2024 03:30:50.550      75.329858833    
01 Aug 2024 16:35:11.114    01 Aug 2024 16:36:07.650      56.535757205    
02 Aug 2024 03:19:53.065    02 Aug 2024 03:21:23.088      90.022867487    
02 Aug 2024 16:25:23.409    02 Aug 2024 16:26:44.938      81.528399757    
03 Aug 2024 03:10:26.586    03 Aug 2024 03:11:39.668      73.082058085    
03 Aug 2024 16:15:51.873    03 Aug 2024 16:17:02.889      71.015538415    
11 Aug 2024 03:27:30.848    11 Aug 2024 03:28:47.013      76.164604607    
11 Aug 2024 16:32:52.475    11 Aug 2024 16:33:59.480      67.005447764    
12 Aug 2024 03:17:42.954    12 Aug 2024 03:19:07.613      84.658980242    
12 Aug 2024 16:23:00.567    12 Aug 2024 16:24:23.765      83.197622246    
13 Aug 2024 03:08:12.829    13 Aug 2024 03:09:10.202      57.373392535    
13 Aug 2024 16:13:24.784    13 Aug 2024 16:14:28.749      63.965555909    
20 Aug 2024 03:34:08.693    20 Aug 2024 03:34:46.360      37.667276454    
20 Aug 2024 16:39:27.322    20 Aug 2024 16:39:50.988      23.665565788    
21 Aug 2024 03:23:55.456    21 Aug 2024 03:25:15.332      79.876297410    
21 Aug 2024 16:29:08.200    21 Aug 2024 16:30:28.691      80.490821775    
22 Aug 2024 03:14:04.781    22 Aug 2024 03:15:21.558      76.776554051    
22 Aug 2024 16:19:14.106    22 Aug 2024 16:20:38.161      84.055104456    
23 Aug 2024 03:04:45.558    23 Aug 2024 03:04:56.158      10.599867697    
23 Aug 2024 16:09:39.266    23 Aug 2024 16:10:25.166      45.900311787    
30 Aug 2024 03:29:01.279    30 Aug 2024 03:30:07.295      66.015923547    
30 Aug 2024 16:34:12.740    30 Aug 2024 16:35:21.701      68.960774364    
31 Aug 2024 03:18:52.862    31 Aug 2024 03:20:14.836      81.974290393    
31 Aug 2024 16:24:02.659    31 Aug 2024 16:25:33.285      90.625529992    
01 Sep 2024 03:09:03.489    01 Sep 2024 03:10:03.227      59.738093801    
01 Sep 2024 16:14:08.337    01 Sep 2024 16:15:25.835      77.497836412    
08 Sep 2024 03:32:59.570    08 Sep 2024 03:33:45.503      45.932778670    
08 Sep 2024 16:38:12.872    08 Sep 2024 16:39:03.007      50.135059550    
09 Sep 2024 03:22:32.816    09 Sep 2024 03:23:55.067      82.251210348    
09 Sep 2024 16:27:45.917    09 Sep 2024 16:29:16.855      90.937759867    
10 Sep 2024 03:12:27.643    10 Sep 2024 03:13:42.945      75.302052079    
10 Sep 2024 16:17:37.782    10 Sep 2024 16:19:08.452      90.669812844    
11 Sep 2024 16:07:50.024    11 Sep 2024 16:08:36.215      46.191379661    
17 Sep 2024 03:35:49.067    17 Sep 2024 03:36:07.568      18.501343019    
17 Sep 2024 16:41:06.813    17 Sep 2024 16:41:26.670      19.856704306    
18 Sep 2024 03:25:00.357    18 Sep 2024 03:26:22.271      81.913822191    
18 Sep 2024 16:30:17.993    18 Sep 2024 16:31:46.251      88.258317299    
19 Sep 2024 03:14:42.191    19 Sep 2024 03:16:06.230      84.039217397    
19 Sep 2024 16:19:57.639    19 Sep 2024 16:21:33.662      96.022813884    
20 Sep 2024 03:04:47.435    20 Sep 2024 03:05:26.567      39.132122789    
20 Sep 2024 16:09:53.938    20 Sep 2024 16:11:00.676      66.737532488    
27 Sep 2024 03:26:08.096    27 Sep 2024 03:27:31.633      83.536531089    
27 Sep 2024 16:31:29.072    27 Sep 2024 16:32:54.178      85.105308727    
28 Sep 2024 03:15:38.591    28 Sep 2024 03:17:08.298      89.706827723    
28 Sep 2024 16:20:57.196    28 Sep 2024 16:22:33.955      96.758853632    
29 Sep 2024 03:05:29.637    29 Sep 2024 03:06:23.991      54.353478318    
29 Sep 2024 16:10:41.731    29 Sep 2024 16:11:53.200      71.469333919    
05 Oct 2024 03:36:57.102    05 Oct 2024 03:37:13.718      16.615356971    
06 Oct 2024 03:25:44.651    06 Oct 2024 03:27:12.594      87.943086913    
06 Oct 2024 16:31:05.023    06 Oct 2024 16:32:28.856      83.832753205    
07 Oct 2024 03:15:05.115    07 Oct 2024 03:16:37.832      92.716860306    
07 Oct 2024 16:20:22.321    07 Oct 2024 16:21:56.564      94.243379321    
08 Oct 2024 03:04:46.499    08 Oct 2024 03:05:41.398      54.899882642    
08 Oct 2024 16:09:57.371    08 Oct 2024 16:11:01.917      64.546654082    
14 Oct 2024 03:34:46.514    14 Oct 2024 03:35:35.434      48.919914826    
14 Oct 2024 16:40:11.998    14 Oct 2024 16:40:27.936      15.938508965    
15 Oct 2024 03:23:35.057    15 Oct 2024 03:25:08.727      93.669494195    
15 Oct 2024 16:28:48.829    15 Oct 2024 16:30:14.119      85.290268308    
16 Oct 2024 03:12:46.779    16 Oct 2024 03:14:17.780      91.001382913    
16 Oct 2024 16:17:56.540    16 Oct 2024 16:19:24.398      87.858134334    
17 Oct 2024 03:02:25.640    17 Oct 2024 03:02:58.601      32.960359217    
17 Oct 2024 16:07:28.557    17 Oct 2024 16:08:05.295      36.738012359    
23 Oct 2024 03:30:38.791    23 Oct 2024 03:31:52.744      73.952625180    
23 Oct 2024 16:35:45.153    23 Oct 2024 16:36:39.617      54.464410502    
24 Oct 2024 03:19:24.391    24 Oct 2024 03:21:01.059      96.668168146    
24 Oct 2024 16:24:25.367    24 Oct 2024 16:25:52.103      86.735975929    
25 Oct 2024 03:08:29.906    25 Oct 2024 03:09:48.143      78.237367957    
25 Oct 2024 16:13:26.320    25 Oct 2024 16:14:38.467      72.147119546    
31 Oct 2024 03:36:08.509    31 Oct 2024 03:36:37.398      28.888406348    
01 Nov 2024 03:24:20.672    01 Nov 2024 03:25:50.743      90.070848959    
01 Nov 2024 16:29:08.789    01 Nov 2024 16:30:25.111      76.321279351    
02 Nov 2024 03:13:03.266    02 Nov 2024 03:14:32.284      89.018269046    
02 Nov 2024 16:17:47.065    02 Nov 2024 16:19:07.101      80.036287929    
03 Nov 2024 03:02:18.028    03 Nov 2024 03:02:40.296      22.267832095    
09 Nov 2024 03:27:27.249    09 Nov 2024 03:28:46.524      79.275760031    
09 Nov 2024 16:32:00.689    09 Nov 2024 16:33:05.652      64.963173587    
10 Nov 2024 03:15:49.996    10 Nov 2024 03:17:19.585      89.589193580    
10 Nov 2024 16:20:19.310    10 Nov 2024 16:21:40.341      81.031495705    
11 Nov 2024 03:04:38.403    11 Nov 2024 03:05:25.805      47.402015759    
11 Nov 2024 16:09:04.684    11 Nov 2024 16:09:42.840      38.155746949    
17 Nov 2024 03:28:43.184    17 Nov 2024 03:29:53.857      70.672687981    
17 Nov 2024 16:33:02.014    17 Nov 2024 16:34:01.835      59.820776037    
18 Nov 2024 03:16:49.825    18 Nov 2024 03:18:16.448      86.623749370    
18 Nov 2024 16:21:05.320    18 Nov 2024 16:22:26.467      81.147117249    
19 Nov 2024 03:05:23.497    19 Nov 2024 03:06:11.143      47.646143194    
19 Nov 2024 16:09:35.525    19 Nov 2024 16:10:18.970      43.444848340    
25 Nov 2024 03:28:13.818    25 Nov 2024 03:29:22.306      68.488377635    
25 Nov 2024 16:32:20.188    25 Nov 2024 16:33:24.257      64.068596426    
26 Nov 2024 03:16:09.370    26 Nov 2024 03:17:32.127      82.756859763    
26 Nov 2024 16:20:13.689    26 Nov 2024 16:21:35.719      82.029923075    
27 Nov 2024 03:04:36.596    27 Nov 2024 03:05:09.816      33.219850995    
27 Nov 2024 16:08:36.444    27 Nov 2024 16:09:12.976      36.531595315    
03 Dec 2024 03:26:09.798    03 Dec 2024 03:27:22.246      72.448401607    
03 Dec 2024 16:30:08.005    03 Dec 2024 16:31:22.404      74.399387743    
04 Dec 2024 03:13:59.448    04 Dec 2024 03:15:17.110      77.662013378    
04 Dec 2024 16:17:56.267    04 Dec 2024 16:19:18.568      82.300723821    
10 Dec 2024 16:39:34.052    10 Dec 2024 16:39:37.254      3.2027977053    
11 Dec 2024 03:22:43.520    11 Dec 2024 03:24:02.025      78.505032719    
11 Dec 2024 16:26:38.266    11 Dec 2024 16:28:03.501      85.234865709    
12 Dec 2024 03:10:31.859    12 Dec 2024 03:11:40.072      68.213786487    
12 Dec 2024 16:14:24.698    12 Dec 2024 16:15:42.961      78.263214603    
18 Dec 2024 03:30:45.640    18 Dec 2024 03:31:39.038      53.398140322    
18 Dec 2024 16:34:38.387    18 Dec 2024 16:35:42.549      64.161834517    
19 Dec 2024 03:18:06.341    19 Dec 2024 03:19:28.236      81.895115983    
19 Dec 2024 16:22:01.089    19 Dec 2024 16:23:32.890      91.801754816    
20 Dec 2024 03:05:59.874    20 Dec 2024 03:06:45.056      45.181705558    
20 Dec 2024 16:09:49.950    20 Dec 2024 16:10:52.566      62.616117694    
26 Dec 2024 03:24:59.533    26 Dec 2024 03:26:16.917      77.383767616    
26 Dec 2024 16:28:56.343    26 Dec 2024 16:30:23.376      87.032851519    
27 Dec 2024 03:12:27.194    27 Dec 2024 03:13:44.462      77.267971309    
27 Dec 2024 16:16:23.415    27 Dec 2024 16:17:52.533      89.118036849    
02 Jan 2025 03:31:12.579    02 Jan 2025 03:32:09.996      57.417848264    
02 Jan 2025 16:35:10.687    02 Jan 2025 16:36:17.396      66.709368350    
03 Jan 2025 03:18:18.076    03 Jan 2025 03:19:45.153      87.076933205    
03 Jan 2025 16:22:18.153    03 Jan 2025 16:23:53.775      95.621985616    
04 Jan 2025 03:05:55.604    04 Jan 2025 03:06:48.996      53.392005397    
04 Jan 2025 16:09:51.829    04 Jan 2025 16:10:59.366      67.537156621    
10 Jan 2025 03:23:27.183    10 Jan 2025 03:24:53.844      86.661278398    
10 Jan 2025 16:27:29.507    10 Jan 2025 16:29:00.717      91.209936084    
11 Jan 2025 03:10:44.284    11 Jan 2025 03:12:03.876      79.591758933    
11 Jan 2025 16:14:45.171    11 Jan 2025 16:16:11.501      86.329790368    
17 Jan 2025 03:27:52.429    17 Jan 2025 03:29:11.749      79.320084688    
