DefaultSC.A1ModJulian,DefaultSC.EarthMJ2000Eq.X,DefaultSC.EarthMJ2000Eq.Y,DefaultSC.EarthMJ2000Eq.Z
29003.11260831774,1613.561621431821,3224.90831687568,5929.794747882157
29003.11370366371,2028.812604143187,3659.01756631255,5542.133971412108
29003.11479948348,2422.680689747979,4054.428658914063,5095.245287546421
29003.11589564904,2790.929361896064,4406.884034269279,4593.927376284695
29003.11699206697,3129.612339488628,4712.604457911177,4043.557094498856
29003.11808864467,3435.103611355936,4968.316439840081,3450.041796733185
29003.11918531446,3704.142658659896,5171.292030574739,2819.740483316719
29003.12028200009,3933.859418257073,5319.369030855784,2159.411544613482
29003.12137865906,4121.813560690104,5410.979304622536,1476.113888947577
29003.12247525518,4266.011322924694,5445.157048817003,777.1455861382102
29003.12357175775,4364.925535615053,5421.547685811948,69.96636773470229
29003.12466813785,4417.510684463488,5340.410736062798,-637.8792409187553
29003.12576439801,4423.213201117854,5202.612240220724,-1338.860758821073
29003.12686051607,4381.973917178269,5009.619042092152,-2025.504591385271
29003.1279564874,4294.229702377357,4763.479174799348,-2690.499208859833
29003.12905230496,4160.908073069493,4466.802154087972,-3326.758608346544
29003.13014795128,3983.419552488864,4122.735161181023,-3927.492160454335
29003.13124337313,3763.650653649144,3734.941941907685,-4486.265019591538
29003.13233854551,3503.934403058219,3307.544882185825,-4997.102027038524
29003.13343340027,3207.041226320386,2845.107745444691,-5454.516906844051
29003.13452789528,2876.134750604738,2352.561776019831,-5853.605108670019
29003.13562192541,2514.764867348579,1835.192804308088,-6190.064855228033
29003.13671539709,2126.810564694357,1298.55358425479,-6460.278740924211
29003.13780821385,1716.441588083918,748.4091165466788,-6661.348567010726
29003.13890027055,1288.075365665355,190.6764514716477,-6791.128449972359
29003.13960051256,1005.879350468236,-168.3944440754791,-6836.186982806349
29003.1400367475,827.7643967097306,-391.8134821458315,-6849.042123901942
29003.14043172271,665.2689078548461,-593.5346421503162,-6850.570808903425
29003.14089298442,474.3397685039,-828.03749085634,-6840.181025536769
29003.14157610617,190.0189748178694,-1172.293532169679,-6800.720929648847
29003.14260883027,-240.935124388331,-1682.924887775487,-6686.811516580897
29003.14368959782,-689.3895656479727,-2199.919289989967,-6498.659179556716
29003.14477503506,-1132.459462853002,-2695.798096439412,-6240.560887170363
29003.14585981059,-1563.203621634468,-3162.676761359864,-5916.004615050789
29003.14694331175,-1976.800854387502,-3595.338639923059,-5528.674906846507
29003.14802547652,-2368.852196956616,-3989.20756665333,-5082.825216998787
29003.14910633699,-2735.234978357361,-4340.171182102553,-4583.298069355281
29003.15018593832,-3072.113289350158,-4644.587080051499,-4035.491770361128
29003.15126437549,-3375.987442833874,-4899.327304728934,-3445.278779398567
29003.15234175617,-3643.714911754827,-5101.794101814329,-2818.956054316758
29003.15341856411,-3872.611467159872,-5249.984645699326,-2162.951276503288
29003.15449461099,-4060.244142725015,-5342.351338326066,-1484.388503373928
29003.15556984739,-4204.67885103533,-5377.997684508408,-790.5502324947504
29003.15664469898,-4304.499908598594,-5356.636460651686,-88.55757484120555
29003.15771942138,-4358.705438315756,-5278.529857669514,614.2922979100758
29003.15879424469,-4366.749354406124,-5144.508944101205,1310.684196013862
29003.15986939421,-4328.550081621572,-4955.967249778448,1993.368639747488
29003.16094507088,-4244.493514032304,-4714.852483663221,2655.220083648197
29003.16202845445,-4114.449527389202,-4421.601004073849,3293.326768917528
29003.16310656523,-3941.26844541148,-4082.737811223869,3893.210959182023
29003.16418505706,-3726.252796181486,-3700.483043700418,4451.930465160461
29003.16431247352,-3698.195934265973,-3652.651674185447,4514.927979560676
29003.16442213037,-3673.611987109965,-3611.0547257597,4568.609426443156
29003.16453693457,-3647.443352619983,-3567.081867336848,4624.273428445555
29003.16492343033,-3556.149163390366,-3415.931851032939,4807.545105431488
29003.16554968887,-3398.027084244649,-3161.262232737567,5090.507590841096
29003.16648891251,-3138.399572033239,-2758.525040262872,5480.52001632858
29003.16755451507,-2813.597356079864,-2275.092249642828,5869.693359999775
29003.16863653899,-2454.270121095135,-1760.350484730658,6203.056605915327
29003.16972170727,-2067.885997264972,-1225.45599275951,6471.453062311723
29003.17080849324,-1658.976398497,-676.7561271787894,6671.366484193864
29003.17189669064,-1231.918709154795,-120.156393253727,6800.496677994341
29003.17298621042,-791.2562844243971,438.396552241698,6857.34374829404
29003.17407697413,-341.6840332323876,992.9292996763347,6841.191292743654
29003.17516886068,111.9812963720039,1537.480674711784,6752.116669075124
29003.17626176108,564.8765288452959,2066.196009998126,6590.994308932539
29003.17735555448,1012.136201501923,2573.380330656184,6359.487915287541
29003.17845011333,1448.948935129608,3053.565009063827,6060.034334434005
29003.17954530783,1870.613047653446,3501.571352276115,5695.817072756808
29003.18064101958,2272.594088958799,3912.573737036662,5270.726039696675
29003.18173713011,2650.57044902203,4282.147854933018,4789.31682245908
29003.18283352352,3000.482194314821,4606.320740198626,4256.759174157976
29003.18393009525,3318.578352385264,4881.616607007997,3678.774524610503
29003.18502676916,3601.460982704474,5105.096071667831,3061.560771610689
29003.18612347888,3846.114002129231,5274.379375468527,2411.731197757907
29003.18722017105,4049.934793787251,5387.670229375662,1736.239682996587
29003.1883167985,4210.759063512444,5443.771904051578,1042.308942909607
29003.18941333087,4326.883843599088,5442.098361079008,337.3459067788216
29003.19050975681,4397.082395860857,5382.676084807433,-371.1392498723001
29003.19160605612,4420.613219182002,5266.142671939475,-1075.594371131965
29003.19270222643,4397.228654543462,5093.737671492815,-1768.521635199245
29003.19379824547,4327.176949314874,4867.293952203959,-2442.532074911349
29003.1948941062,4211.199450519092,4589.213679450159,-3090.44525557614
29003.19598979612,4050.523163139226,4262.446311808042,-3705.351374709146
29003.19708527833,3846.852989955461,3890.465927855167,-4280.674686557732
29003.19818051688,3602.352430397728,3477.229617717161,-4810.259163853565
29003.19927547879,3319.620003511728,3027.134611485302,-5288.434576940066
29003.2003700811,3001.677664261124,2544.995606114137,-5710.056920584268
29003.20146425587,2651.92461960353,2035.969195784767,-6070.596762390765
29003.20255791432,2274.111379153309,1505.514098160048,-6366.175999656378
29003.2036509524,1872.299644222409,959.3310348898972,-6593.617884215017
29003.20474326061,1450.815492985142,403.296008766169,-6750.48864979131
29003.20583474436,1014.193715615704,-156.6151393636557,-6835.128077749409
29003.20620298139,864.2136243709346,-345.4345598993421,-6847.21588047507
29003.20633307491,810.9669054017121,-412.0534960359253,-6849.491091681694
29003.20645500774,760.9483776497381,-474.4368602861824,-6850.676839536113
29003.20681625214,612.1906468527491,-658.8534471186101,-6848.809433140599
29003.20774834368,225.4748371884556,-1130.59917233767,-6806.844419156442
29003.20881711214,-219.9307812970975,-1660.431797231321,-6693.158519407204
29003.20990231789,-669.8467405408854,-2180.906893822158,-6507.092637750468
29003.2109882422,-1112.932600764937,-2678.522680729848,-6251.490065285377
29003.2120730688,-1543.720411905966,-3147.113809909654,-5929.394235613362
29003.21315657646,-1957.551076030752,-3581.631550235634,-5544.390936818835
29003.21423874381,-2350.039438574106,-3977.498071319949,-5100.699074844431
29003.21531959774,-2717.056523576698,-4330.578482348839,-4603.141939180598
29003.21639919554,-3054.763860109638,-4637.212196309646,-4057.092396381206
29003.21747763483,-3359.653384050758,-4894.248104203274,-3468.403008566564
29003.21855503417,-3628.573817943059,-5099.065419757722,-2843.348091560229
29003.21963153278,-3858.759866464876,-5249.595800204834,-2188.555022893913
29003.22070748549,-4047.887235123895,-5344.351269923462,-1510.808522920921
29003.22178273343,-4193.968563519115,-5382.375667459333,-817.4406016009684
29003.22285763676,-4295.55369807583,-5363.343818489124,-115.6069021765527
29003.22393241054,-4351.616150281137,-5287.491407965644,587.370743985943
29003.22500727714,-4361.590636496344,-5155.627301544655,1284.170559841716
29003.22608245224,-4325.377010416317,-4969.125659366237,1967.532939926813
29003.22715816809,-4243.339572049644,-4729.90762912815,2630.345166512572
29003.2282415915,-4115.340279713554,-4438.40213459074,3269.68562913356
29003.22931972891,-3944.185457381823,-4101.098702624298,3871.041577499835
29003.23039823404,-3731.168237140693,-3720.212232053596,4431.461644310455
29003.2305601052,-3695.726900342098,-3659.542055533105,4511.653287330106
29003.23067365894,-3670.338034763329,-3616.459765862241,4567.265480709195
29003.23078545301,-3644.921893531257,-3573.630540359641,4621.490960609659
29003.23114481266,-3560.430201023108,-3433.22957498551,4792.198418442589
29003.23173233743,-3413.338488092153,-3195.081760298839,5059.053416226523
29003.23274267726,-3135.660780785744,-2762.575811143152,5480.342412356531
29003.23381703863,-2808.654767420716,-2274.744587575243,5872.520204099325
29003.23490009698,-2449.366590517765,-1758.966807461598,6205.710940317776
29003.23598542353,-2063.349876851441,-1223.454028651334,6473.598787952335
29003.23707228198,-1654.886373572832,-674.1976955278207,6672.955568481396
29003.23816054967,-1228.320084871654,-117.0690770008829,6801.510880051185
29003.2392501486,-788.1847057942424,441.9849119810369,6857.771737818796
29003.2403409849,-339.1756301196818,996.9774459622056,6841.027045775524
29003.24143295379,113.9031882567904,1541.950435185521,6751.359900664221
29003.24252593959,566.192160650277,2071.040911474563,6589.65018549091
29003.24361981778,1012.830777598167,2578.547736167073,6357.567909257351
29003.24471444808,1449.009228782877,3058.993050220362,6057.559687592131
29003.24580970394,1870.034203290363,3507.197329045843,5692.815695908197
29003.24690546178,2271.376566738951,3918.331512275367,5267.234742781378
29003.24800161351,2648.725678268956,4287.974346580432,4785.374608239056
29003.24909803291,2998.025180724593,4612.149336639805,4252.415188445515
29003.2501946335,3315.536463205595,4887.386194443445,3674.073691252946
29003.25129133306,3597.865587118936,5110.744031222578,3056.55456401407
29003.25238805926,3842.000905711987,5279.843409925797,2406.477961733154
29003.25348474797,4045.343946569892,5392.88989551258,1730.807620121285
29003.25458137649,4205.740349474204,5448.692431220272,1036.753401529088
29003.25567790761,4321.490030544722,5446.667015547586,331.7276438099008
29003.2567743269,4391.369840652622,5386.843859971661,-376.7567531367674
29003.25787062169,4414.641819589675,5269.864050972515,-1081.152405796979
29003.25896677327,4391.0609650898,5096.973938238952,-1773.951606360944
29003.26006276865,4320.878139615517,4870.010934426103,-2447.772747672438
29003.26115860454,4204.835760085717,4591.38182328344,-3095.439566573476
29003.26225424669,4044.164864128301,4264.048517220695,-3710.032710194096
29003.26334968955,3840.566191300383,3891.482256592033,-4284.997584584641
29003.26444489005,3596.202899887065,3477.647822923246,-4814.177233223595
29003.26553980188,3313.675331418984,3026.954150589507,-5291.899517352659
29003.26663435628,2995.999899499731,2544.21682266475,-5713.031682104517
29003.2677284741,2646.576376491843,2034.603954538383,-6073.045347497088
29003.26882207022,2269.151055932796,1503.579283945759,-6368.070143494732
29003.26991505013,1867.778156237422,956.8450615081783,-6594.937675960964
29003.27100730467,1446.778616296388,400.2829449510264,-6751.219388561585
29003.27209872034,1010.689486140822,-160.1158169156107,-6835.259529511962
29003.27236069608,904.2316616633297,-294.6011676081429,-6844.571662841836
29003.27247392498,858.0432827923009,-352.6759946530505,-6847.289337464558
29003.27263084919,793.8686685080577,-433.0935616763849,-6849.750140731917
29003.27277241264,735.8249815133579,-505.5577382137905,-6850.667988516015
29003.27317309926,570.8529583138011,-710.1270715183583,-6846.567268439253
29003.27383430265,296.9332891019528,-1045.32397299396,-6818.160689727542
29003.27486330882,-131.2804886704467,-1558.322932077979,-6720.566785606433
29003.27594377519,-579.4881111391849,-2080.900098592575,-6548.970640001909
29003.27702934059,-1023.656435302913,-2583.862330253028,-6306.915453706345
29003.27811430921,-1456.683689289042,-3059.041583294845,-5997.669269316559
29003.27919800591,-1873.696456492203,-3501.097247801363,-5624.756655719099
29003.2802803642,-2270.255428605693,-3905.348384456753,-5192.279214676036
29003.28136140289,-2642.183493204939,-4267.565874113516,-4704.945362427188
29003.28244117299,-2985.586473764538,-4583.98884173038,-4168.024677179238
29003.28351977288,-3296.895129088891,-4851.362029985964,-3587.275562516633
29003.28459731886,-3572.888776261775,-5066.954337640696,-2968.892441758359
29003.28567394048,-3810.724845021946,-5228.58228891857,-2319.441078006298
29003.28674943468,-4007.909102700737,-5334.60405703825,-1646.008327779748
29003.28782470469,-4162.565462861759,-5384.051832388174,-955.2190311474276
29003.28889964132,-4273.056819074956,-5376.419890533809,-254.4916847510986
29003.28997443411,-4338.259143462362,-5311.822780897986,448.8459364122638
29003.29104927801,-4357.511604709257,-5190.955523104212,1147.44949659935
29003.29212438947,-4330.620512652237,-5015.081415149653,1834.041072211709
29003.29319999546,-4257.856796389309,-4786.015907016469,2501.472253345618
29003.29427369359,-4140.293768419299,-4506.85189602727,3141.256710145307
29003.2953505493,-3978.60787738036,-4179.212904777123,3749.610424276634
29003.29642869013,-3774.593905498819,-3806.921112520569,4318.868382293002
29003.29671859062,-3712.822669370466,-3699.768696299663,4464.357606342425
29003.29684091209,-3685.90381924094,-3653.702514676185,4524.72466513857
29003.29694255818,-3663.152945930939,-3615.043886533051,4574.418511878941
29003.2970490264,-3638.953542132286,-3574.186909480981,4626.007370878838
29003.29737744431,-3561.954185043566,-3445.854094226879,4782.105028239659
29003.29834816533,-3314.258266920758,-3047.284322305089,5215.451812686949
29003.29941699485,-3008.864837521717,-2578.453941275299,5640.779102148756
29003.30049865334,-2668.163245100621,-2076.885927045022,6011.685816225919
29003.30158306338,-2298.315781675091,-1552.028957333268,6319.63498237651
29003.30266908203,-1903.530426581244,-1009.922422771222,6560.787852971095
29003.30375653396,-1488.015282836136,-456.3777583077849,6732.40891366378
29003.30484537283,-1056.16738106919,102.7199905435701,6832.546435462769
29003.3059355025,-612.5880132250285,661.3890217182543,6860.01303468799
29003.30702684182,-162.007814413692,1213.649224641431,6814.410029971631
29003.30811927682,290.7456855971413,1753.563888448692,6696.133431703396
29003.30921265986,740.8007327704288,2275.306761165033,6506.380579599406
29003.31030688145,1183.325402325072,2773.26235252256,6247.128368664106
29003.31140180319,1613.554002861097,3242.056437731621,5921.121436683503
29003.31249729791,2026.856693740016,3676.63522098305,5531.835177265815
29003.31359323709,2418.786050587673,4072.31591861852,5083.439493506694
29003.31468950216,2785.130529587254,4424.842832969606,4580.747527180115
29003.31578599816,3121.964263308979,4730.436465806836,4029.152853145031
29003.31688263649,3425.682713051501,4985.82671058523,3434.574911777697
29003.31797933105,3693.040399115409,5188.286809878593,2803.395612142193
29003.319076037,3921.193484050771,5335.667056492992,2142.3654944054
29003.32017269791,4107.71515572655,5426.404835051011,1458.55931645373
29003.3212692756,4250.62727851913,5459.544712879671,759.2822633855159
29003.32236574775,4348.417867369489,5434.744201886757,51.9922801227651
29003.32346209016,4400.053466715008,5352.275189644383,-655.7678672297653
29003.32455830392,4404.990065453277,5213.017546241752,-1356.467455070937
29003.32565435397,4363.17713826698,5018.456013448529,-2042.627549718475
29003.32675025559,4275.057103922889,4770.652040119457,-2706.953935704083
29003.32784598597,4141.56280912144,4472.236440504797,-3342.357835799694
29003.32894151583,3964.109922786938,4126.380087800908,-3942.051863549711
29003.33003681922,3744.581190787852,3736.758250690075,-4499.627651320082
29003.33113185623,3485.310431287021,3307.518373726216,-5009.115291614012
29003.33222658642,3189.056598950767,2843.232908837142,-5465.055061920367
29003.33332092221,2858.989514100417,2348.872711878596,-5862.540145928445
29003.3344147923,2498.641167570051,1829.728975862265,-6197.300302885936
29003.33550811541,2111.874906060831,1291.367225518978,-6465.738493370796
29003.33660077184,1702.855750014486,739.5823238086566,-6664.969390390937
29003.33769266473,1275.98385079181,180.3050699298377,-6792.869439989878
29003.33833994805,1016.208217048061,-152.5304208829485,-6834.449345464107
29003.33864185038,893.6805271876465,-307.6498770575578,-6845.049956048102
29003.33874542195,851.4724250036811,-360.8141125655366,-6847.394372929757
29003.3388492404,809.0814760281618,-414.0702275122389,-6849.08122072202
29003.33894833552,768.5460989069902,-464.8661189837565,-6850.071736331253
29003.33922767525,653.9277718376161,-607.8198067332406,-6849.605069216051
29003.34008893355,298.0052693296342,-1045.455915125411,-6817.884562847745
29003.34114847111,-142.332161972766,-1573.976984984033,-6716.369131242215
29003.34223272849,-591.4168054624015,-2098.314012212427,-6542.017296202251
29003.343318635,-1034.893490859578,-2601.136171996213,-6297.657420673435
29003.34440354601,-1466.944967651331,-3075.801771500968,-5986.280357643433
29003.34548714305,-1882.857181733881,-3517.148648544274,-5611.373951375045
29003.34656940439,-2278.220994528776,-3920.524110027287,-5177.049452391356
29003.34765035363,-2648.873964550238,-4281.710420168102,-4688.032398083218
29003.34873005118,-2990.938354838062,-4596.960210042858,-4149.604390105354
29003.34980858251,-3300.854767027531,-4863.026450174303,-3567.544941579882
29003.35088605949,-3575.416489451009,-5077.191486470549,-2948.064477092045
29003.3519626325,-3811.801043457021,-5237.290513597097,-2297.727343632872
29003.3530383243,-4007.565127387792,-5341.712142087024,-1623.484553598778
29003.35411358462,-4160.762508382613,-5389.458054722405,-932.2517739085344
29003.35518850476,-4269.813490968232,-5380.067282502189,-231.3290780584185
29003.35626326946,-4333.610376901636,-5313.674974286143,471.95063305887
29003.35733809916,-4351.508953649315,-5190.993791164279,1170.260545309572
29003.35841320782,-4323.328514773249,-5013.304840617518,1856.324206687785
29003.35948880312,-4249.35419766119,-4782.445927995436,2522.986646953279
29003.36056250591,-4130.672964609694,-4501.527878661014,3161.786578007871
29003.36163937198,-3967.968063453233,-4172.186139094683,3768.939560008353
29003.36271752488,-3763.047855768966,-3798.265374118485,4336.792288867313
29003.3629995444,-3702.777390778685,-3693.653593577886,4477.970255087212
29003.36310789774,-3678.905899213587,-3652.745910186836,4531.352591156437
29003.36321859493,-3654.112148906027,-3610.550328636642,4585.388269821873
29003.36333220386,-3628.242649740906,-3566.826313373676,4640.312167369382
29003.36367391988,-3547.876991537742,-3432.809134460459,4802.195512056414
29003.36444812115,-3352.011334095679,-3115.928682238669,5149.80005234747
29003.36549016767,-3059.819474707681,-2662.998868083265,5573.01393938362
29003.36656851141,-2725.830804963492,-2166.795642310588,5953.106464212703
29003.36765233544,-2361.31429688753,-1645.155031239432,6271.973261826655
29003.36873807172,-1971.104461566113,-1105.141064836927,6524.675523706537
29003.3698253003,-1559.433696120836,-552.6528406659282,6708.264501891468
29003.37091392429,-1130.673954011875,6.413303641981742,6820.647112001386
29003.37200386939,-689.382943646305,566.0891378212002,6860.504416909893
29003.37309503335,-240.2736871075481,1120.374640620221,6827.301590811174
29003.37418730262,211.8434172365622,1663.313066780514,6721.30078336814
29003.37528054932,662.1125454762148,2189.056159939393,6543.562515346993
29003.37637463554,1105.688507366928,2691.932515393437,6295.937484487643
29003.37746943472,1537.799733654819,3166.521279236881,5981.042339334648
29003.37856483337,1953.801578871847,3607.711921639499,5602.226629085668
29003.37966069608,2349.214546098251,4010.746729956598,5163.547237909178
29003.38075691678,2719.793154312517,4371.293758505233,4669.705044115683
29003.38185337148,3061.555646414893,4685.476838490894,4126.010408653678
29003.38294998103,3370.847512814476,4949.936415839236,3538.293580390438
29003.38404665,3644.360794092866,5161.846140019077,2912.868091572613
29003.38514333859,3879.1872052494,5318.95644441852,2256.420570171027
29003.38623998773,4072.8279238854,5419.600188678765,1575.978612700065
29003.38733655438,4223.228256852071,5462.716170273519,878.8149748678547
29003.38843301548,4328.796919909474,5447.856370604861,172.3660204840377
29003.3895293545,4388.418480222006,5375.186885136517,-535.8391079768448
29003.39062554358,4401.463982016356,5245.487211182278,-1238.246298873703
29003.39172157858,4367.798225717645,5060.138249741066,-1927.378444948451
29003.39281747387,4287.776694290264,4821.10322624226,-2595.909196908441
29003.39391317872,4162.249368497545,4530.927119983096,-3236.689100810919
29003.39500869933,3992.543849097175,4192.684549248848,-3842.895190492694
29003.3961040013,3780.460886539511,3809.971343272874,-4408.045026765281
29003.39719905106,3528.253045766975,3386.858289764627,-4926.091204903131
29003.39829379899,3238.605588661885,2927.855396666967,-5391.478584305595
29003.39938817972,2914.610652810548,2437.866482613171,-5799.207673704623
29003.40048210824,2559.737960159769,1922.14072100103,-6144.891754505675
29003.40157550975,2177.789233223032,1386.203098061112,-6424.817369020365
29003.40266827088,1772.874389133079,835.818422000589,-6635.974407381314
29003.40376027515,1349.356332994482,276.9120149174078,-6776.105599913111
29003.40485141601,911.7973133323403,-284.5030836323281,-6843.73403607218
29003.40502413904,841.5204823847179,-373.2484719283049,-6847.737949575544
29003.40520515169,767.62939864753,-466.1454850526814,-6849.961582597637
29003.40537881238,696.5270039419067,-555.1409466952889,-6850.196359873341
29003.40587406053,492.7856181486303,-808.0324186268649,-6840.65087456009
29003.40684662062,89.94297016893589,-1298.955703203591,-6777.953909555708
29003.40792063464,-355.6721434179432,-1828.080006503932,-6641.550165080338
29003.40900596115,-802.2064987619435,-2343.449524537365,-6433.375168846081
29003.41009139985,-1240.248972730386,-2833.934242081478,-6156.530946870884
29003.41117566912,-1664.614601034113,-3293.718416427054,-5814.253844652461
29003.41225860472,-2070.740570409845,-3717.880348070733,-5410.339454405577
29003.41334021822,-2454.339924730079,-4101.97038679647,-4949.196418037004
29003.4144205439,-2811.383708269745,-4441.984629691109,-4435.827115475139
29003.41549966715,-3138.150205607137,-4734.411057686768,-3875.752949003738
29003.41657768159,-3431.246372279707,-4976.247122210118,-3274.969619585733
29003.41765471676,-3687.64828972511,-5165.03354274961,-2639.865837725742
29003.4187342076,-3905.323693909442,-5299.192348530051,-1975.10229390587
29003.41981014274,-4080.78009306954,-5376.593291851728,-1291.472143179251
29003.42088528022,-4212.835637454394,-5396.925778648542,-594.6145961143667
29003.42196010925,-4300.209018482876,-5360.060025154991,108.363106377079
29003.42303488869,-4342.023197838036,-5266.412850380385,810.1584136717891
29003.42410982597,-4337.856240944583,-5116.973950674419,1503.453476071198
29003.42518513766,-4287.751447220208,-4913.295692158739,2181.025620112432
29003.42626103298,-4192.215994507465,-4657.479129152937,2835.806831308378
29003.42733770674,-4052.217802705997,-4352.156640500102,3460.94875337096
29003.42841534257,-3869.177649083916,-4000.467606734128,4049.892537330087
29003.42918492406,-3713.278486031682,-3723.174466512878,4444.532345349698
29003.42931826258,-3684.207300119698,-3673.046637821518,4510.523737930933
29003.42942883074,-3659.6483060279,-3631.028089468422,4564.691091569358
29003.42954259641,-3633.954197805061,-3587.372855654475,4619.893367177202
29003.42987328912,-3556.848911706951,-3458.097139450506,4777.234708007722
29003.43083387716,-3313.12163339949,-3063.569061620644,5206.735175102582
29003.43190145076,-3009.823993817397,-2595.178662258851,5632.676772308101
29003.43298297525,-2670.935059521896,-2093.405515298883,6004.788031862059
29003.43406736913,-2302.840449175503,-1568.116641850241,6314.063794115623
29003.4351533838,-1909.75828178084,-1025.402617599844,6556.608877965015
29003.43624085312,-1495.873888388407,-471.0756188817564,6729.671866389928
29003.43732970707,-1065.575383947798,88.95962928381134,6831.280055166356
29003.43841985268,-623.4462556063846,648.7132638752062,6860.230583901394
29003.43951120218,-174.2043393524918,1202.190531845238,6816.108918258359
29003.44060364311,277.3377315223992,1743.442743966545,6699.295729872248
29003.44169702046,726.3182261519919,2266.626093238539,6510.974518322453
29003.44279123149,1167.919638336117,2766.113384493947,6253.106779687585
29003.44388613991,1597.387151536491,3236.515106111372,5928.422015923189
29003.44498162078,2010.100054897219,3672.761186144754,5540.380578228362
29003.44607753963,2401.615174949052,4070.14869832106,5093.141256560971
29003.44717380263,2767.733738911599,4424.411565996014,4591.493459567791
29003.44827027901,3104.520226370032,4731.739732020728,4040.835519342773
29003.44936688929,3408.374303794273,4988.848325551841,3447.073646355997
29003.45046355823,3676.052090109647,5192.994667225661,2816.575209947167
29003.4515602322,3904.704098016043,5342.009196838902,2156.08850797318
29003.45265685395,4091.898406852318,5434.312238963226,1472.683375153729
29003.45375337703,4235.64923365331,5468.932251610882,773.6664134494058
29003.45484978373,4334.437481794235,5445.512786516511,66.49028258985942
29003.45594605873,4387.220325062403,5364.311519594908,-641.3090893598683
29003.45704219558,4393.441644135773,5226.19608928265,-1342.19574264328
29003.45813816927,4353.037643476379,5032.638399561908,-2028.695265944269
29003.45923398168,4266.436944873461,4785.692521156438,-2693.501889988307
29003.4603296357,4134.554162870787,4487.974438477946,-3329.53745058676
29003.46142510024,3958.786599801724,4142.646609902838,-3930.005993906511
29003.46252034519,3740.998769910545,3753.379026747723,-4488.487975168852
29003.46361533623,3483.503889943351,3324.312434326541,-4999.005789254527
29003.46471001345,3189.046405591481,2860.024853016837,-5456.079675550824
29003.46580431505,2860.769596172052,2365.475808853145,-5854.800832519854
29003.46689815573,2502.189630483479,1845.963948685596,-6190.879073060996
29003.46799143706,2117.156999568073,1307.067068752132,-6460.698929927439
29003.46908405639,1709.812572597346,754.577562134384,-6661.365363307561
29003.47017591585,1284.538876495311,194.4341200860152,-6790.738667538756
29003.47084298374,1017.682426920371,-149.1867918871903,-6834.097920388566
29003.47114642003,894.8872369832974,-305.3788995390147,-6844.785386980843
29003.47124823989,853.511938982242,-357.7399974660538,-6847.10184055936
29003.47134280017,815.0154406258919,-406.3381563977839,-6848.681158691775
29003.47143042848,779.2825755845167,-451.34469351856,-6849.652760875591
29003.47170287103,667.8545938800384,-591.0605768636775,-6849.649360498493
29003.47250395249,337.9158120039484,-999.2464841896555,-6823.125819912305
29003.47355484217,-97.56398607227399,-1525.611755604531,-6728.530041953213
29003.47463778199,-545.2622944208744,-2052.10455707567,-6560.876359915211
29003.47572359267,-988.3492311208745,-2558.189186521789,-6322.895114500348
29003.47680857005,-1420.572515578721,-3036.649652284521,-6017.591726947117
29003.4778922691,-1837.162505675315,-3482.218791716427,-5648.405493790464
29003.47897463412,-2233.688203276253,-3890.18261851625,-5219.395818408697
29003.48005569662,-2605.976515369579,-4256.27631886149,-4735.228623808896
29003.48113551015,-2950.128660044202,-4576.696739103636,-4201.137146345193
29003.48221416126,-3262.562248942607,-4848.141282972194,-3622.854870218931
29003.48329174881,-3540.039383748143,-5067.83177211333,-3006.560451115036
29003.48436841536,-3779.70505961263,-5233.544699798363,-2358.79123839382
29003.48544404201,-3979.058132638955,-5343.599836244289,-1686.562959216769
29003.48651934896,-4136.167184152452,-5396.971568442938,-996.603758083803
29003.4875943021,-4249.386068209747,-5393.124622574226,-296.2781813534622
29003.48866909426,-4317.564302373835,-5332.136677196639,407.0916478917154
29003.48974392784,-4340.011566398473,-5214.666477327555,1106.16570269475
29003.49081901959,-4316.501607660626,-5041.943113159187,1793.661406862765
29003.49189458113,-4247.272300138846,-4815.754025184458,2462.411911566579
29003.49296824195,-4133.349984106552,-4539.15066174332,3103.932867067495
29003.49404505489,-3975.390647012053,-4213.744341060834,3714.422782504089
29003.49512316314,-3775.140720764011,-3843.323159807638,4286.200703064222
29003.49543958554,-3708.679071404952,-3726.698994269322,4445.642601563297
29003.49557247871,-3679.754539488791,-3676.699376696696,4511.40277190885
29003.49568905458,-3653.894408326613,-3632.352171189343,4568.490287671882
29003.49579579566,-3629.819629708917,-3591.352251535062,4620.265077529961
29003.49612183626,-3553.964794117993,-3463.831772561542,4775.415634632519
29003.49700630215,-3331.123542015713,-3101.416766037071,5172.589557732565
29003.49806400755,-3033.753589170114,-2639.359216554906,5599.02166068944
29003.49914434021,-2698.346119760035,-2139.87444611543,5975.885165801959
29003.50022854105,-2333.16104144319,-1615.942033563851,6290.626073999099
29003.50042863868,-2262.942291422888,-1517.207001859686,6341.49802813748
